Brand,Body,Mileage,EngineV,Engine Type,Registration,log_price
Renault,van,184,1.5,Diesel,yes,8.794824928014517
Mercedes-Benz,sedan,164,1.8,Gas,yes,10.021270588192511
Mercedes-Benz,other,196,2.2,Other,yes,9.487972108574462
Volkswagen,other,300,1.4,Gas,yes,7.090076835776092
Volkswagen,van,264,2.5,Diesel,yes,9.093806555720231
Mitsubishi,sedan,163,2.0,Petrol,yes,9.126958763037132
Mercedes-Benz,sedan,154,2.5,Petrol,yes,9.230142999272362
Mercedes-Benz,sedan,246,6.0,Petrol,yes,9.159047077588632
Mitsubishi,crossover,84,3.2,Diesel,yes,10.19802109993701
Audi,crossover,183,4.2,Petrol,yes,9.994241915804592
Volkswagen,hatch,250,1.4,Petrol,no,7.438383530044307
Volkswagen,hatch,225,1.4,Petrol,yes,8.779557455883728
Renault,vagon,34,1.5,Diesel,yes,8.517193191416238
BMW,sedan,74,2.0,Diesel,yes,10.545341438708522
Volkswagen,sedan,140,1.8,Petrol,yes,9.169414205363537
Mercedes-Benz,other,230,1.8,Petrol,yes,9.287301413112312
Toyota,crossover,105,2.0,Gas,yes,9.84161214881804
Mitsubishi,sedan,133,1.5,Gas,yes,8.942460926820582
Renault,vagon,125,2.0,Petrol,yes,8.748304912379623
BMW,other,75,1.9,Petrol,no,8.517193191416238
Toyota,crossover,107,3.5,Gas,yes,10.257659366256743
BMW,sedan,193,3.6,Petrol,yes,9.472704636443673
Toyota,crossover,157,2.7,Gas,yes,9.74090979777877
BMW,other,160,3.0,Diesel,yes,10.448714603019452
Volkswagen,vagon,204,2.0,Diesel,yes,9.296518068217235
Mitsubishi,crossover,121,3.8,Gas,yes,9.85214162518454
BMW,sedan,350,3.0,Diesel,yes,9.190137664658664
Volkswagen,vagon,298,1.8,Petrol,yes,8.366370301681654
Audi,vagon,260,2.5,Diesel,no,8.268731832117737
Volkswagen,van,154,2.0,Diesel,yes,9.510370887608827
Audi,sedan,127,2.8,Petrol,yes,9.902987427494446
Renault,van,260,2.2,Diesel,no,8.131530710604252
Toyota,sedan,157,3.5,Petrol,yes,10.232791299678729
Volkswagen,hatch,320,1.6,Gas,yes,7.7406644019172415
Renault,van,151,1.5,Diesel,yes,8.942460926820582
Volkswagen,van,220,1.9,Diesel,yes,9.210340371976184
Volkswagen,vagon,130,1.6,Gas,yes,9.179881164491475
Audi,sedan,270,2.5,Diesel,no,8.242756345714477
Toyota,crossover,115,4.0,Gas,yes,10.19988156558993
Toyota,sedan,205,2.4,Gas,yes,9.441452092939569
Volkswagen,van,158,2.0,Diesel,yes,9.60904937558734
Renault,vagon,252,1.5,Diesel,yes,8.51699317141357
BMW,other,40,4.0,Diesel,yes,10.964346051592322
Volkswagen,van,167,1.4,Petrol,yes,9.421411342056123
Audi,sedan,177,2.7,Gas,yes,8.987071812848821
BMW,crossover,200,4.8,Other,yes,9.980448593672257
Mitsubishi,sedan,67,1.5,Petrol,yes,8.987196820661973
Volkswagen,hatch,1,1.4,Gas,yes,8.82453082152646
Toyota,sedan,0,2.5,Petrol,yes,10.156180197306888
Volkswagen,vagon,198,1.9,Other,yes,9.093694189856862
Mercedes-Benz,sedan,162,5.5,Petrol,yes,10.196157166498947
Toyota,crossover,128,4.7,Gas,yes,10.14858827120238
Audi,crossover,112,3.2,Petrol,yes,10.126631103850338
Volkswagen,van,194,2.0,Diesel,yes,9.667765219015058
BMW,sedan,200,2.0,Diesel,no,8.055157731819678
Toyota,sedan,157,2.4,Gas,yes,9.417354541360508
Toyota,crossover,45,3.5,Petrol,yes,10.725467604939041
Renault,other,406,2.5,Diesel,yes,8.779557455883728
Toyota,crossover,95,2.0,Petrol,yes,9.85214162518454
BMW,sedan,260,2.2,Gas,yes,9.047821442478408
Mercedes-Benz,van,350,2.2,Diesel,yes,9.047821442478408
Toyota,crossover,126,4.0,Petrol,no,9.51044496442652
Volkswagen,sedan,180,1.9,Diesel,no,7.696212639346407
Volkswagen,vagon,125,2.0,Diesel,yes,9.825526011066415
Toyota,other,150,2.7,Gas,yes,9.038365107236372
Audi,vagon,144,2.0,Diesel,yes,9.769956159911606
Audi,sedan,158,2.0,Gas,yes,9.104979856318357
Volkswagen,hatch,238,1.6,Petrol,yes,8.389359819906353
Renault,van,200,2.2,Diesel,yes,8.922658299524402
Toyota,sedan,87,2.4,Petrol,yes,9.795345393916424
BMW,crossover,23,3.0,Petrol,yes,10.849337086651827
Mitsubishi,crossover,165,3.0,Gas,yes,9.287301413112312
Volkswagen,van,11,1.4,Petrol,yes,10.425253116340453
Volkswagen,crossover,158,2.5,Diesel,yes,9.740968623038354
Volkswagen,crossover,1,4.2,Petrol,yes,9.323669057283185
BMW,sedan,140,3.0,Diesel,no,8.411832675758411
Toyota,other,0,2.8,Diesel,yes,10.691922185369403
Audi,sedan,180,4.2,Other,yes,10.59162219127253
BMW,sedan,272,2.8,Petrol,yes,8.779557455883728
Volkswagen,vagon,196,2.0,Diesel,yes,9.836278802842678
Audi,vagon,75,2.0,Diesel,yes,10.558413520275876
BMW,sedan,241,2.0,Petrol,yes,9.011889433252344
Audi,vagon,240,2.0,Petrol,yes,8.922658299524402
Toyota,sedan,95,2.4,Petrol,yes,9.35444071594994
Mercedes-Benz,sedan,30,1.6,Petrol,yes,10.584055950889214
Volkswagen,sedan,161,4.2,Gas,no,8.732304571033183
BMW,crossover,308,4.6,Gas,yes,9.752664662801545
BMW,sedan,280,2.5,Diesel,no,7.9724660159745655
Renault,other,169,2.3,Diesel,yes,9.588776807696428
BMW,crossover,110,4.4,Petrol,yes,10.460242108190519
Mercedes-Benz,other,170,2.2,Petrol,no,8.85366542803745
Mercedes-Benz,van,255,3.0,Diesel,yes,10.373491181781864
Renault,vagon,168,1.5,Diesel,yes,8.922658299524402
Volkswagen,other,217,2.5,Diesel,yes,9.104979856318357
Mitsubishi,sedan,180,1.6,Gas,yes,8.85366542803745
Audi,sedan,234,2.5,Other,no,7.90100705199242
Volkswagen,van,165,2.0,Diesel,yes,9.301094735244646
Toyota,sedan,120,3.5,Petrol,yes,9.648595302907339
Mercedes-Benz,sedan,210,5.0,Petrol,yes,9.071078304642676
Mercedes-Benz,van,200,2.2,Diesel,yes,8.699514748210191
Mitsubishi,crossover,135,3.0,Gas,yes,9.738023112808596
Mercedes-Benz,crossover,400,3.0,Diesel,yes,9.615805480084347
Toyota,crossover,102,2.5,Diesel,yes,10.184900011974314
Mercedes-Benz,vagon,400,2.2,Diesel,no,8.039157390473237
Toyota,crossover,90,4.5,Diesel,yes,11.00043178410354
Toyota,crossover,3,4.2,Diesel,yes,11.05089000537367
Mercedes-Benz,crossover,218,3.0,Diesel,yes,9.893437216682626
Volkswagen,van,110,1.9,Diesel,yes,9.472704636443673
Audi,sedan,130,2.4,Petrol,yes,9.409191230721348
Mitsubishi,other,170,1.3,Petrol,yes,8.648221453822641
Audi,sedan,370,2.5,Diesel,no,7.843848638152472
Toyota,sedan,144,3.5,Gas,yes,9.51044496442652
Renault,van,183,2.0,Diesel,yes,9.230142999272362
Audi,other,161,1.8,Gas,yes,9.472704636443673
Volkswagen,sedan,210,5.0,Diesel,yes,9.259130536145614
BMW,sedan,315,2.5,Diesel,no,8.039157390473237
BMW,sedan,221,4.4,Gas,yes,9.148464968258095
Audi,sedan,206,2.5,Diesel,yes,9.210340371976184
Mitsubishi,sedan,270,2.0,Gas,yes,8.34283980427146
Renault,sedan,131,1.6,Petrol,yes,8.922658299524402
Mercedes-Benz,other,12,1.8,Petrol,yes,10.561007555452923
Toyota,hatch,140,1.6,Petrol,yes,9.093806555720231
Toyota,crossover,270,4.2,Diesel,yes,10.085809109330082
Mercedes-Benz,other,75,6.3,Petrol,yes,10.849337086651827
Mercedes-Benz,sedan,270,3.2,Diesel,no,8.536995818712418
Mitsubishi,sedan,60,1.6,Petrol,yes,8.51699317141357
Mitsubishi,sedan,125,2.0,Gas,yes,9.153770020487789
Audi,vagon,215,2.5,Diesel,no,8.25582842728183
Renault,vagon,170,1.5,Diesel,no,8.961879012677683
Audi,crossover,80,3.0,Diesel,yes,10.81376021208472
Mitsubishi,sedan,78,2.4,Gas,yes,9.104979856318357
Toyota,crossover,95,2.0,Petrol,yes,9.85166780380633
Mitsubishi,sedan,102,1.6,Petrol,yes,8.881836305004146
Volkswagen,other,112,2.0,Diesel,yes,9.38429367909962
Toyota,sedan,287,1.3,Petrol,yes,7.937374696163295
Volkswagen,sedan,272,1.9,Diesel,no,7.696212639346407
Mitsubishi,crossover,170,3.8,Gas,yes,9.769956159911606
Audi,other,79,4.2,Petrol,yes,10.81777628173961
Volkswagen,van,238,2.5,Diesel,yes,9.065314599925925
Audi,sedan,205,1.8,Petrol,yes,9.082507000466299
Mercedes-Benz,crossover,0,2.2,Diesel,yes,11.156236235215168
Volkswagen,hatch,103,1.4,Petrol,yes,9.094989002421919
Toyota,crossover,165,2.7,Gas,yes,9.648595302907339
Audi,crossover,175,3.6,Petrol,yes,9.878169744551839
Toyota,sedan,21,2.5,Petrol,yes,10.22918769217543
Volkswagen,van,255,1.9,Diesel,yes,9.169518377455928
BMW,crossover,176,3.0,Gas,yes,9.433483923290392
Audi,vagon,260,2.5,Diesel,no,8.476162841858246
Toyota,sedan,70,2.5,Petrol,yes,9.947504437952903
Audi,sedan,203,2.8,Petrol,yes,9.60911649193355
Toyota,hatch,164,1.4,Diesel,yes,9.453286550586572
BMW,hatch,243,2.0,Petrol,no,8.68270762989381
Mercedes-Benz,sedan,400,2.9,Diesel,yes,7.90100705199242
Audi,sedan,400,2.6,Petrol,yes,8.45531778769815
BMW,other,64,4.4,Petrol,yes,11.251560700835821
Renault,van,250,1.9,Diesel,yes,8.68270762989381
Volkswagen,sedan,67,1.8,Petrol,yes,10.085809109330082
Audi,vagon,151,2.0,Diesel,yes,9.820105943597078
Mercedes-Benz,sedan,74,6.3,Petrol,yes,10.947291604709243
Renault,hatch,50,1.6,Petrol,yes,8.987196820661973
Mercedes-Benz,sedan,382,2.0,Petrol,yes,8.517193191416238
Mitsubishi,sedan,98,2.0,Petrol,yes,9.20029003612268
Mercedes-Benz,other,111,2.5,Petrol,yes,9.846917201047734
Toyota,crossover,139,4.0,Gas,yes,9.9281801651265
Volkswagen,vagon,232,1.6,Petrol,no,7.824046010856292
Renault,vagon,179,1.5,Diesel,yes,9.104979856318357
Renault,sedan,100,1.6,Gas,yes,8.948975607841776
Audi,hatch,54,2.8,Petrol,yes,10.382822509210747
Mercedes-Benz,van,42,2.2,Diesel,yes,11.194096663521611
Renault,sedan,246,1.4,Petrol,yes,8.732304571033183
Audi,sedan,400,2.0,Petrol,yes,8.294049640102028
Toyota,sedan,43,1.3,Petrol,yes,9.105329795082644
Mercedes-Benz,other,195,3.2,Gas,yes,9.60911649193355
BMW,crossover,0,2.0,Diesel,yes,11.088174321109493
Renault,van,158,2.0,Diesel,yes,9.104979856318357
Audi,sedan,253,2.5,Diesel,yes,9.047821442478408
Renault,hatch,171,1.5,Other,yes,8.68270762989381
Mitsubishi,hatch,250,1.3,Gas,yes,8.536995818712418
Mercedes-Benz,sedan,108,5.5,Petrol,yes,10.60905725309463
Audi,sedan,154,1.8,Petrol,yes,9.0595174822416
Mitsubishi,sedan,142,1.6,Gas,yes,8.68270762989381
Volkswagen,other,123,1.8,Petrol,yes,9.792555991828847
BMW,crossover,37,2.0,Diesel,yes,10.44581184336149
BMW,sedan,138,2.5,Petrol,yes,9.51044496442652
Renault,van,175,2.0,Diesel,yes,9.169518377455928
Mercedes-Benz,other,82,1.8,Petrol,yes,9.615805480084347
Mercedes-Benz,other,53,3.0,Petrol,yes,9.998797732340453
Volkswagen,other,200,2.5,Diesel,yes,9.525151111816216
Toyota,sedan,47,2.4,Petrol,yes,9.84161214881804
Volkswagen,hatch,127,1.4,Petrol,yes,8.935903526274423
Toyota,hatch,120,1.4,Petrol,yes,9.388486557359657
Audi,sedan,202,2.7,Diesel,no,9.332558004700433
Volkswagen,van,43,2.0,Diesel,yes,9.51044496442652
Toyota,sedan,129,2.4,Petrol,yes,9.39182824802156
Toyota,other,130,2.7,Gas,yes,9.711115659888671
BMW,crossover,215,3.0,Diesel,yes,9.852194258148577
Renault,van,160,1.5,Diesel,yes,8.612503371220562
BMW,sedan,45,3.0,Petrol,yes,10.596609732783568
Toyota,sedan,140,2.4,Gas,yes,9.648595302907339
Mitsubishi,crossover,197,3.0,Gas,yes,9.367344120785848
Volkswagen,vagon,1,1.9,Diesel,no,7.919356190660617
Renault,vagon,1,1.5,Diesel,yes,8.874867635688053
BMW,hatch,220,2.0,Petrol,yes,9.259130536145614
Mercedes-Benz,sedan,97,1.8,Petrol,yes,10.1226230824528
Mercedes-Benz,other,22,1.8,Petrol,yes,10.165851817003619
Mercedes-Benz,crossover,148,6.2,Petrol,yes,9.975808214115753
BMW,sedan,268,1.8,Petrol,no,7.706162970199576
BMW,vagon,236,2.0,Diesel,no,7.9724660159745655
Volkswagen,hatch,1,1.8,Gas,yes,8.433811582477187
Mercedes-Benz,sedan,198,2.0,Gas,yes,8.070906088787819
Mitsubishi,crossover,78,2.4,Petrol,yes,9.87302834505142
Renault,sedan,215,1.9,Diesel,no,8.294049640102028
BMW,crossover,0,2.0,Diesel,yes,11.083664467095577
BMW,sedan,80,2.99,Diesel,yes,10.896720806856424
Renault,vagon,155,1.5,Diesel,yes,9.126958763037132
Mercedes-Benz,van,0,2.2,Diesel,yes,11.60822655382414
Mercedes-Benz,van,170,2.2,Diesel,yes,10.06475570013225
Audi,sedan,390,2.6,Petrol,yes,8.476371196895983
Toyota,sedan,100,2.4,Petrol,yes,9.51044496442652
Toyota,sedan,131,1.6,Gas,yes,9.071078304642676
Mercedes-Benz,sedan,423,5.0,Gas,yes,9.417354541360508
Mitsubishi,other,148,1.8,Petrol,yes,8.974618038455112
Volkswagen,van,153,2.0,Diesel,yes,9.277999020449997
Renault,van,185,1.6,Other,yes,8.824677891164198
Renault,van,157,1.5,Diesel,no,9.047821442478408
Mitsubishi,crossover,97,3.2,Diesel,yes,9.836278802842678
BMW,vagon,285,2.5,Diesel,no,7.549609165154532
Mercedes-Benz,van,75,2.0,Diesel,yes,9.648595302907339
Volkswagen,hatch,148,1.4,Other,yes,9.071078304642676
Mercedes-Benz,sedan,121,3.0,Diesel,yes,10.764265574480024
BMW,sedan,400,2.5,Petrol,yes,8.517193191416238
Toyota,crossover,73,4.0,Petrol,yes,10.085809109330082
Volkswagen,sedan,85,1.4,Petrol,yes,9.602382459752207
Mercedes-Benz,van,290,2.2,Diesel,yes,8.764053269347762
Mitsubishi,crossover,139,2.4,Gas,yes,9.852194258148577
Mercedes-Benz,van,211,2.2,Diesel,yes,9.367344120785848
Volkswagen,vagon,101,2.0,Diesel,yes,8.779557455883728
Volkswagen,sedan,145,2.0,Petrol,yes,8.51699317141357
Volkswagen,hatch,100,1.6,Petrol,yes,7.549609165154532
Renault,vagon,100,1.5,Diesel,yes,9.104868739033948
Volkswagen,van,164,1.6,Diesel,yes,9.449357272446683
Mercedes-Benz,sedan,168,2.0,Petrol,no,7.696212639346407
BMW,vagon,65,2.0,Petrol,yes,10.388995368317829
Volkswagen,vagon,149,1.4,Gas,yes,9.72913416539135
Mercedes-Benz,van,360,2.2,Diesel,yes,9.104868739033948
Audi,sedan,407,2.8,Gas,no,7.824046010856292
BMW,sedan,95,4.4,Petrol,yes,10.51867319162636
Volkswagen,sedan,82,1.8,Petrol,yes,9.878169744551839
Volkswagen,van,240,2.5,Diesel,yes,9.296518068217235
BMW,sedan,33,2.0,Diesel,yes,10.505067539570582
Renault,van,154,1.5,Diesel,yes,8.895629627136483
BMW,vagon,125,3.0,Diesel,yes,9.769956159911606
Audi,sedan,122,4.0,Diesel,yes,10.106428396532818
Toyota,crossover,146,2.4,Gas,yes,9.648595302907339
Mitsubishi,crossover,0,2.0,Petrol,yes,10.126631103850338
Mercedes-Benz,sedan,167,1.8,Petrol,yes,9.38429367909962
Mercedes-Benz,van,40,2.9,Diesel,yes,8.987196820661973
Mitsubishi,crossover,126,3.0,Gas,yes,9.735068900911164
Toyota,crossover,205,2.0,Petrol,yes,9.082507000466299
BMW,sedan,220,2.5,Petrol,yes,9.472704636443673
Renault,van,43,1.5,Diesel,yes,8.922658299524402
Toyota,sedan,140,3.0,Petrol,yes,9.02401079378469
Toyota,crossover,250,4.7,Gas,yes,9.836278802842678
Toyota,sedan,0,2.5,Petrol,yes,10.267708702109744
Mercedes-Benz,sedan,190,2.2,Diesel,yes,9.711115659888671
Mitsubishi,crossover,127,3.0,Petrol,yes,9.539644119118783
Audi,vagon,400,1.9,Diesel,no,7.2078598714324755
Toyota,crossover,1,2.0,Petrol,yes,9.945547979881786
Mitsubishi,crossover,100,3.2,Diesel,yes,10.268130666124037
Mercedes-Benz,crossover,64,2.2,Diesel,yes,10.460242108190519
BMW,other,45,2.0,Petrol,yes,10.532096211958502
Mercedes-Benz,sedan,220,2.2,Diesel,yes,9.88837391472608
Mercedes-Benz,other,116,2.2,Diesel,yes,9.457200449907708
Renault,van,265,1.5,Diesel,yes,8.433811582477187
Mercedes-Benz,van,322,3.0,Diesel,yes,9.796848442046416
Volkswagen,sedan,0,1.6,Petrol,yes,9.389490237604502
Volkswagen,vagon,195,1.6,Diesel,yes,9.433483923290392
Volkswagen,van,268,2.5,Diesel,yes,9.126958763037132
Mercedes-Benz,sedan,148,2.2,Diesel,yes,10.257659366256743
Volkswagen,sedan,38,2.0,Diesel,yes,9.738023112808596
Mercedes-Benz,sedan,212,5.5,Petrol,yes,10.116580767996837
Mercedes-Benz,crossover,3,2.2,Diesel,yes,10.950806546816688
Toyota,hatch,87,1.0,Petrol,yes,9.332558004700433
Mercedes-Benz,sedan,119,4.7,Petrol,yes,10.839580911706463
Audi,vagon,270,1.9,Diesel,no,8.006367567650246
Toyota,other,250,1.8,Petrol,yes,9.190137664658664
Volkswagen,crossover,200,2.5,Diesel,yes,9.461099090323366
BMW,sedan,55,3.0,Diesel,yes,10.864751650053014
BMW,sedan,300,2.0,Petrol,yes,8.202482446576537
BMW,crossover,82,3.0,Petrol,yes,10.594131602877955
Renault,vagon,200,1.5,Diesel,yes,8.909235279192261
Volkswagen,van,175,2.0,Diesel,yes,9.546741177474825
Mercedes-Benz,sedan,270,3.2,Diesel,no,9.648595302907339
Renault,vagon,130,1.5,Diesel,yes,9.047821442478408
BMW,other,86,3.0,Petrol,yes,10.388995368317829
Toyota,sedan,131,3.5,Gas,yes,9.595602772766828
Volkswagen,van,310,1.9,Diesel,yes,8.779557455883728
Renault,van,139,1.5,Diesel,yes,8.961879012677683
Mercedes-Benz,van,290,2.2,Diesel,yes,9.071078304642676
Renault,hatch,56,1.6,Petrol,yes,9.104979856318357
Mercedes-Benz,van,139,3.0,Diesel,yes,9.602382459752207
Toyota,sedan,125,2.4,Petrol,yes,9.503009985939002
BMW,other,375,4.0,Diesel,yes,8.958925938694943
Toyota,hatch,92,1.3,Petrol,yes,8.83927669058535
Volkswagen,other,270,2.5,Diesel,yes,9.259130536145614
Audi,sedan,90,2.2,Gas,yes,8.961879012677683
Mercedes-Benz,sedan,215,4.3,Petrol,no,8.318742252692399
BMW,sedan,260,2.0,Gas,yes,8.389359819906353
BMW,crossover,176,3.0,Diesel,yes,10.63344870621879
Mercedes-Benz,van,98,2.2,Diesel,yes,9.546741177474825
Mercedes-Benz,van,116,2.2,Diesel,yes,9.72913416539135
BMW,crossover,80,3.0,Diesel,yes,10.976782033219948
Volkswagen,sedan,280,1.8,Petrol,yes,9.230142999272362
Mitsubishi,crossover,110,2.4,Gas,yes,9.495519314209846
Renault,van,180,1.5,Diesel,yes,8.748304912379623
Audi,hatch,69,1.4,Petrol,yes,9.74090979777877
Toyota,crossover,48,2.0,Petrol,yes,9.908475094047168
Volkswagen,sedan,100,1.8,Petrol,yes,9.287301413112312
Mercedes-Benz,sedan,245,2.2,Diesel,yes,9.560997243589352
BMW,sedan,333,3.0,Petrol,yes,8.45531778769815
BMW,sedan,252,2.5,Diesel,yes,8.648221453822641
BMW,sedan,300,2.5,Gas,yes,9.38429367909962
Mercedes-Benz,vagon,330,2.2,Gas,yes,8.229511118964457
Mercedes-Benz,sedan,350,3.0,Diesel,yes,7.90100705199242
Volkswagen,vagon,239,1.9,Diesel,no,8.00603417874901
Mercedes-Benz,sedan,240,3.2,Diesel,yes,9.0595174822416
Toyota,sedan,192,2.0,Petrol,yes,8.846496938558838
Mitsubishi,crossover,69,2.4,Petrol,yes,10.03889218954233
Volkswagen,sedan,185,1.6,Petrol,yes,9.093806555720231
Volkswagen,van,317,1.9,Diesel,yes,8.922658299524402
BMW,sedan,160,3.0,Petrol,yes,10.264652401747712
Mercedes-Benz,other,218,2.2,Diesel,yes,9.392661928770137
BMW,sedan,150,2.0,Gas,yes,9.305559638557117
Audi,crossover,167,3.6,Petrol,yes,10.043249494911286
Audi,vagon,1,2.5,Diesel,no,7.843848638152472
Toyota,crossover,388,4.2,Diesel,yes,9.082507000466299
Renault,van,220,2.0,Diesel,yes,9.210340371976184
Renault,van,73,1.5,Diesel,yes,8.748304912379623
Toyota,other,160,3.5,Gas,yes,9.532423871145296
Volkswagen,van,176,2.0,Diesel,yes,9.28266103355581
Volkswagen,van,207,1.9,Diesel,yes,9.433483923290392
Mercedes-Benz,sedan,250,2.2,Diesel,no,8.612503371220562
Volkswagen,van,250,2.5,Diesel,yes,9.495519314209846
Volkswagen,crossover,115,2.5,Diesel,yes,9.903487552536127
Renault,van,30,1.4,Gas,yes,8.160518247477505
Renault,sedan,94,1.5,Diesel,yes,9.137769679141348
Audi,sedan,110,3.0,Petrol,yes,10.325481962595504
Audi,vagon,190,2.0,Diesel,yes,9.814656338829513
Audi,crossover,88,4.2,Diesel,yes,10.621327345686446
BMW,hatch,160,1.6,Petrol,yes,8.318742252692399
Volkswagen,van,62,2.0,Diesel,yes,10.021270588192511
Volkswagen,van,272,1.9,Diesel,yes,9.093806555720231
BMW,crossover,278,3.0,Diesel,yes,9.543234787249512
Volkswagen,van,125,1.6,Diesel,yes,9.104868739033948
Toyota,hatch,67,1.6,Petrol,yes,9.55393007636626
Volkswagen,sedan,132,1.6,Other,yes,8.846496938558838
Volkswagen,hatch,180,1.4,Petrol,yes,8.902455592206882
Mercedes-Benz,other,180,3.0,Diesel,yes,9.769956159911606
Mercedes-Benz,sedan,222,5.5,Petrol,yes,9.9281801651265
Mercedes-Benz,sedan,49,4.7,Petrol,yes,11.652687407345388
Mitsubishi,vagon,132,2.4,Gas,yes,9.314700387300425
BMW,sedan,175,2.0,Diesel,yes,10.305613759378778
Toyota,sedan,131,2.0,Petrol,yes,9.775370049755686
Volkswagen,van,170,2.0,Gas,no,8.824677891164198
Audi,vagon,249,2.5,Diesel,no,8.330863613224745
Toyota,other,50,5.7,Petrol,yes,10.402746539930654
Mercedes-Benz,other,406,2.2,Diesel,yes,8.922658299524402
BMW,crossover,134,4.4,Petrol,yes,10.425253116340453
Mitsubishi,sedan,98,1.5,Petrol,yes,9.030016817844901
BMW,sedan,350,2.4,Diesel,yes,8.318742252692399
BMW,sedan,230,2.5,Petrol,yes,8.45531778769815
Mercedes-Benz,van,207,2.2,Diesel,yes,9.581903928408666
Mercedes-Benz,van,184,2.2,Diesel,yes,9.169518377455928
Mercedes-Benz,van,162,1.8,Diesel,yes,9.786953736280177
Mercedes-Benz,crossover,152,5.0,Gas,yes,10.596634733096073
Toyota,crossover,152,4.0,Gas,yes,10.085809109330082
Volkswagen,other,151,2.0,Petrol,yes,9.02401079378469
BMW,sedan,278,2.9,Diesel,no,8.242756345714477
Audi,sedan,150,2.0,Petrol,yes,10.221941283654663
Volkswagen,vagon,248,2.0,Diesel,no,8.556413904569519
Volkswagen,sedan,220,2.0,Other,yes,9.047821442478408
Mercedes-Benz,sedan,59,4.6,Petrol,yes,10.680516217076775
BMW,crossover,240,4.4,Gas,yes,9.546812608597396
Mitsubishi,crossover,191,3.0,Gas,yes,9.350102314351341
BMW,sedan,97,4.4,Petrol,yes,10.621327345686446
Mercedes-Benz,crossover,150,3.0,Diesel,yes,11.03488966402723
Audi,crossover,143,3.0,Diesel,yes,10.48849257447637
Mercedes-Benz,other,199,2.2,Diesel,yes,9.011889433252344
Mercedes-Benz,sedan,107,1.8,Petrol,yes,9.75846178048587
Audi,sedan,2,1.4,Petrol,yes,10.341710224882465
BMW,sedan,230,3.0,Diesel,no,8.038834757787749
Audi,vagon,250,2.0,Diesel,no,8.648221453822641
Volkswagen,sedan,178,1.8,Gas,yes,8.909235279192261
Toyota,other,180,2.5,Diesel,yes,9.581903928408666
Volkswagen,van,214,1.9,Diesel,yes,8.895629627136483
Mercedes-Benz,crossover,120,3.0,Diesel,yes,10.42821608147111
BMW,sedan,330,3.0,Diesel,no,8.268731832117737
Volkswagen,van,274,2.5,Diesel,yes,9.277999020449997
Audi,sedan,177,4.2,Petrol,yes,9.786953736280177
Mitsubishi,crossover,167,3.0,Gas,yes,9.581903928408666
Mercedes-Benz,sedan,83,2.2,Diesel,yes,10.305613759378778
Mercedes-Benz,van,330,2.2,Diesel,yes,8.99961934066053
Mercedes-Benz,sedan,64,1.6,Petrol,yes,10.292145542327912
Mercedes-Benz,other,198,2.2,Diesel,yes,9.449357272446683
Volkswagen,hatch,250,1.9,Diesel,no,7.089243155027514
Volkswagen,van,250,1.9,Diesel,yes,9.47262771040802
Audi,sedan,0,1.4,Petrol,yes,10.446377090555934
Mitsubishi,sedan,145,2.0,Petrol,yes,9.0595174822416
Renault,van,106,2.0,Diesel,yes,9.254357257392957
Mercedes-Benz,van,145,2.2,Diesel,yes,9.786953736280177
Audi,sedan,215,2.5,Diesel,no,8.174702882469461
Mercedes-Benz,crossover,0,2.99,Diesel,yes,11.652678711655406
Renault,vagon,190,1.5,Diesel,yes,9.503009985939002
BMW,sedan,350,2.5,Diesel,yes,7.718685495198466
Mitsubishi,crossover,115,3.0,Petrol,yes,9.61573881119536
Volkswagen,van,140,2.0,Diesel,yes,9.268609280100158
Audi,crossover,119,2.0,Diesel,yes,10.4341158035983
BMW,sedan,65,2.0,Petrol,yes,10.419300717813158
Audi,sedan,122,2.0,Petrol,yes,10.034515814942532
BMW,crossover,0,2.0,Diesel,yes,11.107450356812064
Audi,crossover,185,3.6,Petrol,yes,9.825526011066415
Volkswagen,sedan,192,2.5,Diesel,yes,9.792555991828847
Mercedes-Benz,other,190,2.2,Diesel,yes,8.846496938558838
Mercedes-Benz,crossover,1,3.0,Diesel,yes,11.56171562913966
Renault,van,107,2.0,Diesel,yes,9.392578591964389
Renault,van,189,1.9,Diesel,yes,8.987196820661973
BMW,sedan,280,3.0,Other,no,8.433811582477187
Renault,vagon,242,1.5,Diesel,yes,8.909235279192261
Audi,crossover,147,3.0,Diesel,yes,10.221941283654663
Toyota,crossover,85,4.0,Petrol,yes,10.221941283654663
